timestamp,station_id,station_name,prediction,target,target_label,model_version
2024-01-04 19:00:00,0,Татнефть-АЗС-001,225.7898591904896,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 20:00:00,0,Татнефть-АЗС-001,21.516610761421912,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 21:00:00,0,Татнефть-АЗС-001,16.87219727189791,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 22:00:00,0,Татнефть-АЗС-001,2.30364287545152,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-04 23:00:00,0,Татнефть-АЗС-001,8.071838944455312,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 00:00:00,0,Татнефть-АЗС-001,7.721012101239447,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 01:00:00,0,Татнефть-АЗС-001,2.6637288163580624,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 02:00:00,0,Татнефть-АЗС-001,8.285131049931106,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 03:00:00,0,Татнефть-АЗС-001,8.900435274928093,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 04:00:00,0,Татнефть-АЗС-001,7.745226727560827,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 05:00:00,0,Татнефть-АЗС-001,7.376723171168658,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 06:00:00,0,Татнефть-АЗС-001,22.482708265067554,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 07:00:00,0,Татнефть-АЗС-001,198.8913947759699,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 08:00:00,0,Татнефть-АЗС-001,214.04522291657133,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 09:00:00,0,Татнефть-АЗС-001,114.76561011242707,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 10:00:00,0,Татнефть-АЗС-001,37.490928169343654,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 11:00:00,0,Татнефть-АЗС-001,35.86596576570168,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 12:00:00,0,Татнефть-АЗС-001,67.99854810448372,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 13:00:00,0,Татнефть-АЗС-001,40.63565040351841,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 14:00:00,0,Татнефть-АЗС-001,34.06449858010505,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 15:00:00,0,Татнефть-АЗС-001,19.054918307121792,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-05 16:00:00,0,Татнефть-АЗС-001,36.67686098120913,total_fuel_sales,Продажи топлива,baseline_hgb_v2
